qid,start,runtime,status
2895,58200.3,25.59,ok
25748,58226.4,14.56,ok
25441,58241.3,6.61,ok
17168,58215.3,57.81,ok
10646,58273.6,600,penalty
13321,58248.4,48.34,ok
25629,58297.1,28.13,ok
14370,58325.7,15.23,ok
19844,58347.2,600,penalty
14464,58156.4,200.73,ok
14370,58341.6,17.72,ok
11883,58357.8,22.9,ok
25570,58381.0,11.33,ok
8487,58359.7,53.21,ok
3714,58417.9,7.8,ok
7368,58432.0,8.66,ok
14471,58447.0,3.28,ok
7346,58456.5,47.59,ok
5529,58510.5,39.57,ok
25447,58556.4,85.85,ok
9057,58648.6,32.94,ok
12297,58687.8,43.6,ok
14132,58737.7,13.71,ok
9117,58757.8,53.36,ok
5119,58817.4,41.58,ok
25433,58865.3,66.42,ok
14194,58938.1,1.98,ok
14364,58392.9,600,penalty
14364,58416.2,600,penalty
15906,58946.4,367.89,ok
15906,59080.8,233.48,ok
15906,59054.5,259.85,ok
14183,59314.6,600,penalty
9651,59317.7,600,penalty
11216,59321.4,600,penalty
9651,59393.4,600,penalty
11216,59389.6,600,penalty
11216,59396.7,600,penalty
14183,59465.5,600,penalty
9651,59468.6,600,penalty
11216,59472.0,600,penalty
11216,59540.4,600,penalty
9651,59540.4,600,penalty
14183,59540.4,600,penalty
14183,59608.6,600,penalty
9651,59611.8,600,penalty
11216,59617.0,21.9,ok
23626,59639.2,5.71,ok
25642,59645.2,8.45,ok
6294,59654.0,3.61,ok
8624,59657.9,12.97,ok
8624,59683.7,25.49,ok
9157,59709.6,600,penalty
9157,59778.9,600,penalty
25250,59671.2,162.82,ok
25250,59683.8,165.91,ok
8218,59834.4,117.11,ok
25279,59850.3,135.23,ok
6456,59986.0,3.89,ok
25279,59857.2,136.6,ok
14706,59994.3,18.33,ok
12388,59990.3,25.19,ok
7164,60013.0,11.07,ok
7502,60015.8,20.8,ok
22951,60024.3,27.32,ok
12855,60037.0,24.68,ok
25576,60062.1,8.82,ok
25683,60052.1,20.56,ok
16853,60071.3,58.82,ok
9594,60130.6,3.11,ok
6292,59952.9,201.2,ok
6135,60073.0,81.09,ok
25736,60134.1,29.69,ok
7203,60164.3,4.03,ok
25753,60154.5,19.37,ok
10765,60174.2,15.76,ok
13575,60190.3,21.05,ok
25249,60211.7,6.38,ok
11399,60154.4,70.87,ok
12465,60225.7,600,penalty
10803,60218.5,26.75,ok
8060,60245.7,600,penalty
13917,60168.7,600,penalty
8060,60296.5,600,penalty
8060,60314.3,600,penalty
12465,60311.4,52.13,ok
9972,60407.2,600,penalty
9972,60383.8,600,penalty
9972,60363.8,600,penalty
12465,60470.8,600,penalty
8060,60470.8,600,penalty
9972,60474.8,600,penalty
9972,60541.2,600,penalty
8060,60540.4,600,penalty
12465,60540.4,40.98,ok
9972,60611.4,44.91,ok
10170,60659.7,32.76,ok
12137,60695.7,8.74,ok
17190,60707.8,10.47,ok
12107,60721.6,56.14,ok
10754,60781.1,9.09,ok
25641,60793.5,9.76,ok
12083,60581.7,235.69,ok
12083,60615.5,201.91,ok
12915,60817.9,24.53,ok
7857,60817.9,24.83,ok
12158,60843.2,82.63,ok
12647,60926.2,10.27,ok
13597,60842.9,98.69,ok
5244,60942.1,12.49,ok
10848,60954.9,2.3,ok
9702,60957.6,3.99,ok
8953,60806.6,176.81,ok
17213,60936.9,60.55,ok
12402,60983.9,30.61,ok
21150,60961.9,80.81,ok
18997,61043.2,9.44,ok
11028,61053.2,25.64,ok
25741,60997.9,93.9,ok
17162,61079.2,19.57,ok
7316,61015.2,600,penalty
8282,61092.2,15.65,ok
19673,61108.3,20.99,ok
17650,61129.7,2.95,ok
11469,61099.1,41.82,ok
13615,61141.4,2.77,ok
25715,61133.2,12.24,ok
11740,61145.8,22.0,ok
11740,61168.1,26.08,ok
10259,61170.0,26.07,ok
15194,61194.5,26.81,ok
13417,61196.9,32.98,ok
15697,61221.6,34.36,ok
3924,61230.3,26.47,ok
25564,61256.3,14.18,ok
8277,61144.5,135.77,ok
25666,61281.0,35.37,ok
6279,61257.1,146.02,ok
15679,61316.8,111.91,ok
13995,61403.6,32.54,ok
25780,61436.6,3.84,ok
15828,61440.9,2.17,ok
25672,61271.1,225.49,ok
11446,61443.5,55.44,ok
10569,61499.3,36.37,ok
25676,61497.0,45.44,ok
5463,61429.1,131.53,ok
15243,61536.2,27.18,ok
11804,61563.8,21.31,ok
25340,61585.5,10.12,ok
11182,61596.1,10.58,ok
17697,61607.1,13.08,ok
7205,61620.6,14.14,ok
14553,61542.8,108.61,ok
8793,61651.9,11.95,ok
14308,61664.2,16.3,ok
18465,61635.1,58.65,ok
14607,61681.0,20.22,ok
24380,61561.1,141.69,ok
8678,61694.1,13.21,ok
11559,61703.4,21.59,ok
18656,61725.5,600,penalty
13438,61707.7,600,penalty
25395,61701.7,266.85,ok
7107,61969.9,600,penalty
18656,62016.9,600,penalty
7107,62020.7,600,penalty
